Player,Country,Start,End,Matches,Innings,NotOuts,Runs,HighScore,HighScoreNotOut,Average,BallsFaced,StrikeRate,Hundreds,Fifties,Ducks,Fours,Sixes
BGK Walker,New Zealand,2000,2002,11,11,0,417,NA,FALSE,52.125,0,54.75,0,0,0,0,0
BGK Walker ,New Zealand,2000,2002,5,8,2,118,27,TRUE,19.666666666666668,0,NA,0,0,1,0,0
BH Pairaudeau ,West Indies,1953,1957,13,21,0,454,115,FALSE,21.61904761904762,0,NA,1,3,3,0,0
BH Valentine ,England,1933,1939,7,9,2,454,136,FALSE,64.85714285714286,0,NA,2,1,0,0,0
BHG Gorlee,NED,2022,2022,3,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
BI Dilruksha ,SKOR,2024,2024,5,5,0,63,24,FALSE,12.6,93,67.74193548387096,0,0,0,3,0
BJ Arnel ,New Zealand,2010,2012,6,12,4,45,8,TRUE,5.625,0,NA,0,0,3,0,0
BJ Bennett ,Zimbabwe,2023,2024,22,23,2,501,91,FALSE,17.210526315789473,311,155.3054662379421,0,3,3,53,22
BJ Bess ,West Indies,2010,2010,1,2,1,11,11,TRUE,11,0,NA,0,0,1,0,0
BJ Currie,Scotland,2024,2024,9,9,0,242,NA,FALSE,15.125,0,24.75,0,0,0,0,0
BJ Currie ,Scotland,2023,2024,15,4,3,15,8,TRUE,15,24,62.5,0,0,0,0,0
BJ Davidson ,SRB,2021,2021,4,4,0,27,18,FALSE,6.75,46,58.69565217391305,0,0,1,4,0
BJ Diamanti,New Zealand,2009,2009,1,1,0,25,NA,FALSE,Inf,0,Inf,0,0,0,0,0
BJ Diamanti ,New Zealand,2009,2009,1,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
BJ Dwarshuis,Australia,2024,2024,1,1,0,18,NA,FALSE,18,0,24,0,0,0,0,0
BJ Dwarshuis ,Australia,2022,2023,3,3,1,1,1,FALSE,0.5,5,20,0,0,1,0,0
BJ Haddin,Australia,2001,2015,126,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
BJ Haddin ,Australia,2006,2015,100,141,19,3668,169,FALSE,25.234079929732104,351,114.52991452991452,4,18,10,30,13
BJ Hodge,Australia,2005,2007,25,3,0,51,NA,FALSE,51,0,66,0,0,0,0,0
BJ Hodge ,Australia,2005,2014,21,22,6,686,203,TRUE,41.01587301587301,144,127.08333333333333,1,2,0,9,7
BJ McCarthy,Ireland,2016,2024,45,45,0,2166,NA,FALSE,30.083333333333332,0,31.13888888888889,0,0,0,0,0
BJ McCarthy ,Ireland,2017,2024,58,37,13,290,51,TRUE,7.954545454545454,243,116.8724279835391,0,1,7,19,15
BJ McKechnie,New Zealand,1975,1981,14,14,0,495,NA,FALSE,26.05263157894737,0,43.05263157894737,0,0,0,0,0
BJ Patel,Kenya,2001,2006,31,8,0,163,NA,FALSE,40.75,0,41.25,0,0,0,0,0
BJ Rohrer ,Australia,2013,2013,1,1,0,16,16,FALSE,16,14,114.28571428571428,0,0,0,0,1
BJ Sealey ,West Indies,1933,1933,1,2,0,41,29,FALSE,20.5,0,NA,0,0,0,0,0
BJ Watling,New Zealand,2010,2018,28,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
BJ Watling ,New Zealand,2009,2021,80,121,16,3828,205,FALSE,23.512376237623762,58,65.51724137931035,8,19,10,3,0
BJT Bosanquet ,England,1903,1905,7,14,3,147,27,FALSE,13.363636363636363,0,NA,0,0,0,0,0
BK Kunderan ,India,1960,1967,18,34,4,981,192,FALSE,32.7,0,NA,2,3,1,0,0
BK Shepherd ,Australia,1963,1965,9,14,2,502,96,FALSE,41.833333333333336,0,NA,0,5,1,0,0
BK Stroud ,STHEL,2022,2024,8,3,3,12,10,TRUE,Inf,36,33.33333333333333,0,0,0,0,0
BKB Corbin ,CAY,2023,2023,7,7,1,95,34,FALSE,15.833333333333334,68,139.70588235294116,0,0,2,12,6
BKG Mendis,Sri Lanka,2016,2024,138,2,0,28,NA,FALSE,Inf,0,Inf,0,0,0,0,0
BKG Mendis ,Sri Lanka,2015,2024,142,200,8,6210,245,FALSE,30.991666666666667,1394,132.1377331420373,10,34,19,156,80
BKV Prasad,India,1994,2001,161,160,0,6332,NA,FALSE,32.30612244897959,0,41.474489795918366,0,0,0,0,0
BKV Prasad ,India,1996,2001,33,47,20,203,30,TRUE,7.518518518518518,0,NA,0,0,10,0,0
BL Cairns,New Zealand,1974,1985,78,75,0,2717,NA,FALSE,30.528089887640448,0,45.1123595505618,0,0,0,0,0
BL Cairns ,New Zealand,1974,1985,43,65,8,928,64,FALSE,16.280701754385966,0,NA,0,2,7,0,0
BL D'Oliveira,England,1971,1972,4,4,0,140,NA,FALSE,46.666666666666664,0,68,0,0,0,0,0
BL D'Oliveira ,England,1966,1972,44,70,8,2484,158,FALSE,40.064516129032256,0,NA,5,15,4,0,0
BL Irvine ,South Africa,1970,1970,4,7,0,353,102,FALSE,50.42857142857143,0,NA,1,2,0,0,0
BL Kotze,Namibia,2003,2003,5,5,0,276,NA,FALSE,92,0,86,0,0,0,0,0
BLCS Kumara ,CYP,2021,2021,2,2,0,3,3,FALSE,1.5,7,42.857142857142854,0,0,1,0,0
BM Dlamini ,SWZ,2022,2022,5,5,0,14,10,FALSE,2.8,26,53.84615384615385,0,0,3,3,0
BM Duckett,England,2016,2024,16,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
BM Duckett ,England,2016,2024,41,66,5,2405,182,TRUE,36.24019607843137,217,145.16129032258064,4,13,3,40,2
BM Laird,Australia,1979,1982,23,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
BM Laird ,Australia,1979,1982,21,40,2,1341,92,FALSE,35.28947368421053,0,NA,0,11,2,0,0
BM Mauricette,Canada,1979,1979,3,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
BM McMillan,South Africa,1991,1998,78,75,0,2589,NA,FALSE,36.98571428571429,0,51.75714285714286,0,0,0,0,0
BM McMillan ,South Africa,1992,1998,38,62,12,1968,113,FALSE,39.36,0,NA,3,13,3,0,0
BM Narasimha ,Mex,2023,2023,1,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
BM Pecic ,SRB,2024,2024,7,7,1,81,36,FALSE,13.5,86,94.18604651162791,0,0,0,4,3
BM Scholtz,Namibia,2019,2024,53,53,0,1579,NA,FALSE,22.557142857142857,0,39.58571428571429,0,0,0,0,0
BM Scholtz ,Namibia,2019,2024,66,21,15,73,9,FALSE,12.166666666666666,84,86.90476190476191,0,0,3,6,0
BM Tickner,New Zealand,2022,2023,13,13,0,679,NA,FALSE,42.4375,0,38.9375,0,0,0,0,0
BM Tickner ,New Zealand,2019,2023,21,7,4,24,8,TRUE,9.25,23,47.82608695652174,0,0,0,0,0
BM Wheeler,New Zealand,2015,2015,6,6,0,315,NA,FALSE,39.375,0,38.625,0,0,0,0,0
BM Wheeler ,New Zealand,2017,2018,6,4,2,37,30,FALSE,18.5,28,132.14285714285714,0,0,0,3,2
BMAJ Mendis,Sri Lanka,2010,2019,58,49,0,1204,NA,FALSE,43,0,50.142857142857146,0,0,0,0,0
BMAJ Mendis ,Sri Lanka,2011,2018,22,15,4,207,43,TRUE,18.818181818181817,174,118.96551724137932,0,0,1,18,6
BMW Patterson,Scotland,1999,1999,3,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
BN Cooper,NED,2013,2021,13,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
BN Cooper ,NED,2013,2021,58,55,11,1239,91,TRUE,28.15909090909091,993,124.77341389728096,0,9,7,118,38
BN French,England,1985,1988,13,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
BN French ,England,1986,1988,16,21,4,308,59,FALSE,18.11764705882353,0,NA,0,1,2,0,0
BN Jarman ,Australia,1959,1969,19,30,3,400,78,FALSE,14.814814814814815,0,NA,0,2,5,0,0
BN Schultz,South Africa,1992,1992,1,1,0,35,NA,FALSE,35,0,54,0,0,0,0,0
BN Schultz ,South Africa,1992,1997,9,8,2,9,6,FALSE,1.5,0,NA,0,0,3,0,0
BN Toube ,CAM,2021,2024,22,21,1,356,49,FALSE,17.8,363,98.07162534435263,0,0,2,44,9
BO van Rooi,Namibia,2003,2003,3,3,0,119,NA,FALSE,119,0,120,0,0,0,0,0
BOP Fernando,Sri Lanka,2019,2021,8,1,0,16,NA,FALSE,Inf,0,Inf,0,0,0,0,0
BOP Fernando ,Sri Lanka,2019,2023,28,43,5,1219,102,TRUE,29.330303030303032,114,112.28070175438596,1,8,2,11,4
BP Adapaka ,HUN,2022,2023,17,7,4,6,2,FALSE,2,18,33.33333333333333,0,0,1,0,0
BP Bracewell,New Zealand,1978,1978,1,1,0,41,NA,FALSE,41,0,66,0,0,0,0,0
BP Bracewell ,New Zealand,1978,1985,6,12,2,24,8,FALSE,2.4,0,NA,0,0,5,0,0
BP Gupte ,India,1961,1965,3,3,2,28,17,TRUE,28,0,NA,0,0,0,0,0
BP Julian,Australia,1993,1999,25,25,0,997,NA,FALSE,45.31818181818182,0,52.09090909090909,0,0,0,0,0
BP Julian ,Australia,1993,1995,7,9,1,128,56,TRUE,16,0,NA,0,1,3,0,0
BP Kruger,NED,2010,2011,5,5,0,131,NA,FALSE,43.666666666666664,0,61.333333333333336,0,0,0,0,0
BP Loots,NED,2010,2011,7,7,0,287,NA,FALSE,47.833333333333336,0,46.666666666666664,0,0,0,0,0
BP Martin ,New Zealand,2013,2013,5,6,1,74,41,FALSE,14.8,0,NA,0,0,1,0,0
BP Nash,West Indies,2008,2009,9,6,0,224,NA,FALSE,44.8,0,58.8,0,0,0,0,0
BP Nash ,West Indies,2008,2011,21,33,0,1103,114,FALSE,33.42424242424242,0,NA,2,8,0,0,0
BP Patel,India,1974,1979,10,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
BP Patel ,India,1974,1977,21,38,5,972,115,TRUE,29.454545454545453,0,NA,1,5,0,0,0
BP Patterson,West Indies,1986,1993,59,58,0,2206,NA,FALSE,24.511111111111113,0,33.888888888888886,0,0,0,0,0
BP Patterson ,West Indies,1986,1992,28,38,16,145,21,TRUE,6.590909090909091,0,NA,0,0,8,0,0
BR Blair,New Zealand,1982,1986,14,2,0,34,NA,FALSE,34,0,30,0,0,0,0,0
BR Dorey,Australia,2006,2006,4,4,0,146,NA,FALSE,73,0,81,0,0,0,0,0
BR Dunk ,Australia,2014,2017,5,5,0,99,32,FALSE,19.8,69,143.47826086956522,0,0,0,8,6
BR Hartland,New Zealand,1992,1994,16,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
BR Hartland ,New Zealand,1992,1994,9,18,0,303,52,FALSE,16.833333333333332,0,NA,0,1,3,0,0
BR Jurangpathy ,Sri Lanka,1985,1986,2,4,0,1,1,FALSE,0.25,0,NA,0,0,3,0,0
BR Knight ,England,1961,1969,29,38,7,812,127,FALSE,26.193548387096776,0,NA,2,0,2,0,0
BR McDermott,Australia,2021,2022,5,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
BR McDermott ,Australia,2018,2023,25,23,4,342,54,FALSE,18,343,99.70845481049562,0,2,3,17,13
BR Taylor,New Zealand,1973,1973,2,2,0,62,NA,FALSE,15.5,0,28.5,0,0,0,0,0
BR Taylor ,New Zealand,1965,1973,30,50,6,898,124,FALSE,20.40909090909091,0,NA,2,2,8,0,0
BRF Constanzo ,Chile,2023,2023,1,1,0,1,1,FALSE,1,5,20,0,0,0,0,0
BRM Taylor,Zimbabwe,2004,2021,205,21,0,406,NA,FALSE,45.111111111111114,0,44,0,0,0,0,0
BRM Taylor ,Zimbabwe,2004,2021,79,113,10,3254,171,TRUE,30.099358974358974,790,118.22784810126583,6,18,8,93,24
BS Bedi,India,1974,1979,10,10,0,340,NA,FALSE,48.57142857142857,0,84.28571428571429,0,0,0,0,0
BS Bedi ,India,1966,1979,67,101,28,656,50,TRUE,8.986301369863014,0,NA,0,1,20,0,0
BS Browne,West Indies,1994,1994,4,4,0,156,NA,FALSE,78,0,90,0,0,0,0,0
BS Chandrasekhar,India,1976,1976,1,1,0,36,NA,FALSE,12,0,18.666666666666668,0,0,0,0,0
BS Chandrasekhar ,India,1964,1979,58,80,39,167,22,FALSE,4.073170731707317,0,NA,0,0,23,0,0
BS Mudzinganyama ,Zimbabwe,2020,2020,1,1,0,16,16,FALSE,16,0,NA,0,0,0,0,0
BS Sandhu,India,1982,1984,22,21,0,763,NA,FALSE,47.6875,0,69.375,0,0,0,0,0
BS Sandhu ,India,1983,2022,9,12,4,216,71,FALSE,16.285714285714285,5,40,0,2,1,0,0
BS Stephenson ,Blz,2019,2021,9,9,1,175,69,FALSE,21.875,139,125.89928057553956,0,1,1,15,11
BT Foakes,England,2019,2019,1,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
BT Foakes ,England,2018,2024,26,46,7,1139,113,TRUE,29.205128205128204,0,NA,2,4,3,0,0
BT Watambwa ,Zimbabwe,2001,2002,6,8,5,11,4,TRUE,3.6666666666666665,0,NA,0,0,2,0,0
BTJ Wheal,Scotland,2016,2024,18,17,0,623,NA,FALSE,23.074074074074073,0,32.333333333333336,0,0,0,0,0
BTJ Wheal ,Scotland,2016,2024,23,7,5,18,8,TRUE,9,20,90,0,0,1,1,0
BV Save ,MAS,2020,2020,2,2,0,16,9,FALSE,8,17,94.11764705882352,0,0,0,3,0
BV Sears ,New Zealand,2021,2024,18,7,5,14,7,TRUE,7,19,73.68421052631578,0,0,0,1,0
BV Vitori,Zimbabwe,2011,2018,24,24,0,1149,NA,FALSE,35.90625,0,37.28125,0,0,0,0,0
BV Vitori ,Zimbabwe,2011,2016,15,9,4,60,19,TRUE,Inf,7,114.28571428571428,0,0,2,0,0
BW Hilfenhaus,Australia,2007,2012,25,25,0,1075,NA,FALSE,37.06896551724138,0,41.93103448275862,0,0,0,0,0
BW Hilfenhaus ,Australia,2007,2012,34,41,13,357,56,TRUE,7.326923076923077,10,20,0,1,9,0,0
BW Luckhurst,England,1975,1975,3,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
BW Luckhurst ,England,1970,1974,21,41,5,1298,131,FALSE,36.05555555555556,0,NA,4,5,4,0,0
BW Sinclair ,New Zealand,1963,1968,21,40,1,1148,138,FALSE,29.435897435897434,0,NA,3,3,5,0,0
BW Yuile ,New Zealand,1963,1969,17,33,6,481,64,FALSE,17.814814814814813,0,NA,0,1,3,0,0
Babar Ali ,BHR,2019,2019,3,1,1,1,1,TRUE,Inf,1,100,0,0,0,0,0
Babar Azam,Pakistan,2015,2024,120,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
Babar Azam ,Pakistan,2016,2024,181,219,24,8189,196,FALSE,42.11538461538461,3244,129.22318125770653,12,62,14,444,72
Babar Hayat,Hong Kong,2014,2018,22,1,0,9,NA,FALSE,Inf,0,Inf,0,0,0,0,0
Babar Hayat ,Hong Kong,2014,2024,79,75,10,1910,122,FALSE,29.384615384615383,1444,132.27146814404432,2,10,7,117,119
Badal Singh,OMA,2020,2020,2,2,0,70,NA,FALSE,Inf,0,Inf,0,0,0,0,0
Bahir Shah ,Afghanistan,2023,2023,1,1,0,7,7,FALSE,7,0,NA,0,0,0,0,0
Bakhtiar Tahiri ,BUL,2020,2022,14,11,1,317,66,FALSE,31.7,271,116.97416974169741,0,1,0,31,15
Baljinder Singh ,ROM,2023,2023,1,1,0,6,6,FALSE,6,7,85.71428571428571,0,0,0,1,0
Baljit Singh ,ITA,2019,2022,11,6,1,58,45,FALSE,11.6,53,109.43396226415094,0,0,2,3,2
Baseer Khan ,Aut,2024,2024,9,5,2,20,9,FALSE,6.666666666666667,23,86.95652173913044,0,0,0,1,0
Bashar Khan ,ITA,2022,2022,5,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
Bashir Ahmad ,SUI,2024,2024,1,1,0,5,5,FALSE,5,4,125,0,0,0,1,0
Bashir Shah ,DEN,2019,2021,9,4,3,3,1,TRUE,3,7,42.857142857142854,0,0,1,0,0
Basil George ,MLT,2021,2024,34,34,2,724,103,TRUE,22.625,583,124.1852487135506,1,3,2,51,38
Basil Hameed,United Arab Emirates,2019,2024,48,40,0,957,NA,FALSE,22.25581395348837,0,32.04651162790697,0,0,0,0,0
Basil Hameed ,United Arab Emirates,2020,2024,61,51,16,782,51,FALSE,22.34285714285714,619,126.33279483037157,0,2,2,41,40
Basir Ahamad,NEP,2022,2022,3,3,0,71,NA,FALSE,35.5,0,55.5,0,0,0,0,0
Basir Ahamad ,NEP,2022,2022,2,1,1,0,0,TRUE,NA,1,0,0,0,0,0,0
Basiru Jaye ,GMB,2024,2024,2,1,0,6,6,FALSE,6,4,150,0,0,0,1,0
Basit Ali,Pakistan,1993,1996,50,2,0,21,NA,FALSE,21,0,30,0,0,0,0,0
Basit Ali ,Pakistan,1993,1995,19,33,1,858,103,FALSE,26.8125,0,NA,1,5,5,0,0
Baz Aybui ,SWE,2021,2022,10,3,2,8,5,TRUE,8,24,33.33333333333333,0,0,0,0,0
Bazid Khan,Pakistan,2004,2008,5,1,0,11,NA,FALSE,Inf,0,Inf,0,0,0,0,0
Bazid Khan ,Pakistan,2005,2005,1,2,0,32,23,FALSE,16,0,NA,0,0,0,0,0
Ben Jones ,EST,2023,2023,1,1,0,40,40,FALSE,40,41,97.5609756097561,0,0,0,3,0
Bhupinder Singh snr,India,1994,1994,2,2,0,78,NA,FALSE,26,0,34,0,0,0,0,0
Bikram Sob,NEP,2021,2022,5,5,0,115,NA,FALSE,23,0,25.4,0,0,0,0,0
Bilal Aftab ,DEN,2021,2021,3,2,1,2,1,TRUE,2,3,66.66666666666666,0,0,0,0,0
Bilal Ahmed ,SRB,2019,2019,1,1,0,19,19,FALSE,19,28,67.85714285714286,0,0,0,1,1
Bilal Asif,Pakistan,2015,2015,3,3,0,96,NA,FALSE,19.2,0,26.4,0,0,0,0,0
Bilal Asif ,Pakistan,2018,2018,5,8,0,73,15,FALSE,9.125,0,NA,0,0,2,0,0
Bilal Hassun ,UGA,2021,2024,46,18,8,125,20,TRUE,12.5,105,119.04761904761905,0,0,3,10,6
Bilal Khan,OMA,2019,2024,49,49,0,2118,NA,FALSE,20.97029702970297,0,24.85148514851485,0,0,0,0,0
Bilal Khan ,OMA,2015,2024,79,25,17,28,6,TRUE,3.5,51,54.90196078431373,0,0,6,1,0
Bilal Masud ,EST,2023,2024,13,13,5,356,82,FALSE,44.5,272,130.88235294117646,0,2,0,24,15
Bilal Muhammad ,MLT,2021,2022,31,21,6,220,35,TRUE,14.666666666666666,154,142.85714285714286,0,0,3,12,14
Bilal Safdar ,NOR,2021,2022,9,8,2,73,37,TRUE,12.166666666666666,86,84.88372093023256,0,0,0,7,0
Bilal Tahir ,KUW,2019,2024,46,37,10,531,40,TRUE,19.666666666666668,393,135.1145038167939,0,0,4,32,35
Bilal Zalmai ,Aut,2019,2024,14,13,3,477,111,TRUE,47.7,271,176.01476014760146,1,2,0,46,29
Bilawal Bhatti,Pakistan,2013,2015,10,10,0,439,NA,FALSE,73.16666666666667,0,68.16666666666667,0,0,0,0,0
Bilawal Bhatti ,Pakistan,2013,2015,11,7,3,93,32,TRUE,23.25,14,164.28571428571428,0,0,1,2,1
Bipin Kumar ,QAT,2023,2023,8,2,2,0,0,TRUE,NA,0,NA,0,0,0,0,0
Bukhar Illikkal ,QAT,2023,2023,11,4,2,12,4,TRUE,6,17,70.58823529411765,0,0,0,0,0
C Akyuz ,TKY,2019,2019,1,1,0,0,0,FALSE,0,1,0,0,0,1,0,0
C Bah ,Sri LankaE,2021,2024,25,16,2,114,15,FALSE,8.142857142857142,110,103.63636363636364,0,0,1,8,3
C Bannerman ,Australia,1877,1879,3,6,2,239,165,TRUE,59.75,0,NA,1,0,0,0,0
C Bayraktar ,TKY,2022,2022,3,3,0,26,12,FALSE,8.666666666666666,34,76.47058823529412,0,0,0,0,2
C Bisson ,JER,2019,2019,14,14,2,226,54,FALSE,18.833333333333332,177,127.68361581920904,0,1,3,24,5
C Blythe ,England,1901,1910,19,31,12,183,27,FALSE,9.631578947368421,0,NA,0,0,4,0,0
C Bogdanos ,GRC,2022,2024,6,6,2,95,39,TRUE,23.75,123,77.23577235772358,0,0,0,5,0
C Brennan ,JER,2021,2024,23,21,6,319,67,TRUE,21.266666666666666,249,128.11244979919678,0,2,2,22,18
C Burke ,New Zealand,1946,1946,1,2,0,4,3,FALSE,2,0,NA,0,0,0,0,0
C Campher,Ireland,2020,2024,40,33,0,1069,NA,FALSE,36.86206896551724,0,37.37931034482759,0,0,0,0,0
C Campher ,Ireland,2021,2024,64,63,8,1195,111,TRUE,22.816860465116278,712,126.12359550561798,1,3,8,74,28
C Carter,Hong Kong,2015,2018,11,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
C Carter ,Hong Kong,2015,2017,10,5,1,55,17,FALSE,13.75,63,87.3015873015873,0,0,0,3,0
C Cassell,Scotland,2024,2024,2,2,0,50,NA,FALSE,7.142857142857143,0,10,0,0,0,0,0
C Cassell ,Scotland,2024,2024,1,1,0,1,1,FALSE,1,3,33.33333333333333,0,0,0,0,0
C Chatphaisan ,THA,2022,2024,35,33,3,492,70,TRUE,16.4,470,104.68085106382978,0,2,7,47,12
C Chete ,MWest Indies,2019,2024,26,8,1,13,6,FALSE,1.8571428571428572,28,46.42857142857143,0,0,3,1,0
C Connolly,Australia,2024,2024,2,1,0,31,NA,FALSE,Inf,0,Inf,0,0,0,0,0
C Connolly ,Australia,2024,2024,2,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
C Cook ,England,1947,1947,1,2,0,4,4,FALSE,2,0,NA,0,0,1,0,0
C Dickson ,COK,2022,2024,12,8,2,105,30,TRUE,17.5,110,95.45454545454545,0,0,0,7,2
C Emmott ,Chile,2019,2019,2,2,0,4,4,FALSE,2,11,36.36363636363637,0,0,1,0,0
C Floyd,NED,2022,2024,10,10,0,336,NA,FALSE,67.2,0,85.2,0,0,0,0,0
C Floyd ,NED,2019,2022,4,3,2,24,21,FALSE,24,24,100,0,0,0,2,1
C Forbes ,SWA/SWZ,2021,2023,15,14,0,190,31,FALSE,13.571428571428571,219,86.7579908675799,0,0,1,26,3
C Forshaw ,GUE,2024,2024,8,2,0,15,12,FALSE,7.5,14,107.14285714285714,0,0,0,0,1
C Fortuin ,South Africa,2024,2024,2,4,0,23,11,FALSE,5.75,0,NA,0,0,1,0,0
C Fry ,LUX,2019,2019,3,1,0,2,2,FALSE,2,6,33.33333333333333,0,0,0,0,0
C Gladwin ,England,1947,1949,8,11,5,170,51,TRUE,28.333333333333332,0,NA,0,1,0,0,0
C Green,Australia,2020,2024,28,25,0,784,NA,FALSE,39.2,0,40.7,0,0,0,0,0
C Green ,Australia,2020,2024,41,55,7,1640,174,TRUE,31.26842105263158,172,152.90697674418604,2,9,3,21,16
C Gunasekara,Sri Lanka,2022,2022,1,1,0,8,NA,FALSE,Inf,0,Inf,0,0,0,0,0
C Gunasekara ,Sri Lanka,2024,2024,1,1,1,16,16,TRUE,Inf,0,NA,0,0,0,0,0
C Hallows ,England,1921,1928,2,2,1,42,26,FALSE,42,0,NA,0,0,0,0,0
C Hartmann ,IOM,2020,2024,22,21,5,258,39,FALSE,16.125,239,107.94979079497908,0,0,5,15,9
C Hauptfleisch ,CAY,2019,2019,5,5,0,69,42,FALSE,13.8,85,81.17647058823529,0,0,1,4,2
C Hemraj,West Indies,2018,2018,6,1,0,9,NA,FALSE,Inf,0,Inf,0,0,0,0,0
C Heseltine ,England,1896,1896,2,2,0,18,18,FALSE,9,0,NA,0,0,1,0,0
C Hill ,Australia,1896,1912,49,89,2,3412,191,FALSE,39.2183908045977,0,NA,7,19,9,0,0
C Hinze ,Japan,2024,2024,19,6,3,61,23,TRUE,20.333333333333332,53,115.09433962264151,0,0,1,4,0
C Jonker,South Africa,2018,2018,2,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
C Jonker ,South Africa,2018,2018,2,2,0,57,49,FALSE,28.5,29,196.55172413793102,0,0,0,5,3
C Karunaratne,Sri Lanka,2021,2023,26,23,0,765,NA,FALSE,31.875,0,33.208333333333336,0,0,0,0,0
C Karunaratne ,Sri Lanka,2019,2023,43,36,16,313,31,FALSE,13.583333333333334,274,106.20437956204381,0,0,7,15,12
C Kelleway ,Australia,1910,1928,26,42,4,1422,147,FALSE,37.421052631578945,0,NA,3,6,1,0,0
C Kieswetter,England,2010,2013,46,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
C Kieswetter ,England,2010,2012,25,25,1,526,63,FALSE,21.916666666666668,470,111.91489361702128,0,3,2,47,23
C Kyewuta ,UGA,2021,2024,29,14,7,67,17,TRUE,9.571428571428571,72,93.05555555555556,0,0,1,4,2
C Liebenberg ,IOM,2020,2020,1,1,0,1,1,FALSE,1,1,100,0,0,0,0,0
C Madande,Zimbabwe,2022,2024,15,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
C Madande ,Zimbabwe,2022,2024,34,28,6,433,53,TRUE,13.075,354,119.4915254237288,0,1,3,37,13
C Mahoney ,Peru,2019,2019,3,1,0,21,21,FALSE,21,27,77.77777777777779,0,0,0,1,0
C Malaya ,MWest Indies,2024,2024,5,1,1,0,0,TRUE,NA,1,0,0,0,0,0,0
C McAuslan,Hong Kong,2017,2017,2,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
C Milburn ,England,1966,1969,9,16,2,654,139,FALSE,46.714285714285715,0,NA,2,2,1,0,0
C Munoz-Mills ,ESP,2019,2024,41,28,16,320,33,TRUE,26.666666666666668,242,132.2314049586777,0,0,2,25,15
C Munro,New Zealand,2013,2019,57,25,0,481,NA,FALSE,68.71428571428571,0,78.85714285714286,0,0,0,0,0
C Munro ,New Zealand,2012,2020,66,64,7,1739,109,TRUE,19.422727272727272,1102,156.44283121597095,3,11,6,132,107
C Newberry ,South Africa,1913,1914,4,8,0,62,16,FALSE,7.75,0,NA,0,0,1,0,0
C Olphert ,Ireland,2022,2022,2,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
C Overton,England,2018,2022,7,7,0,291,NA,FALSE,58.2,0,61.6,0,0,0,0,0
C Overton ,England,2017,2022,8,14,2,182,41,TRUE,15.166666666666666,0,NA,0,0,1,0,0
C Pengkumta ,THA,2019,2024,26,19,3,83,18,FALSE,5.1875,143,58.04195804195804,0,0,4,5,1
C Pervez ,Canada,2021,2021,5,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
C Prasad ,CRC,2019,2019,3,3,1,14,11,FALSE,7,29,48.275862068965516,0,0,1,1,0
C Pringle,New Zealand,1990,1995,64,64,0,2459,NA,FALSE,23.87378640776699,0,32.1747572815534,0,0,0,0,0
C Pringle ,New Zealand,1990,1995,14,21,4,175,30,FALSE,10.294117647058824,0,NA,0,0,7,0,0
C Pyle ,GIBR,2024,2024,8,8,1,145,47,FALSE,20.714285714285715,142,102.11267605633803,0,0,0,16,2
C Ramaswami ,India,1936,1936,2,4,1,170,60,FALSE,56.666666666666664,0,NA,0,1,0,0,0
C Rice ,MWest Indies,2021,2021,1,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
C Roberts ,Fran,2024,2024,10,10,2,236,50,TRUE,29.5,223,105.82959641255604,0,1,1,23,1
C Rubagumya ,RWN,2021,2024,75,65,12,726,40,FALSE,13.69811320754717,852,85.2112676056338,0,0,9,44,10
C Rumistrzewicz ,ESP,2021,2024,26,7,5,18,8,TRUE,9,29,62.06896551724138,0,0,1,0,0
C Sakariya,India,2021,2021,1,1,0,34,NA,FALSE,17,0,24,0,0,0,0,0
C Sakariya ,India,2021,2021,2,1,1,5,5,TRUE,Inf,9,55.55555555555556,0,0,0,0,0
