Player,Country,Start,End,Matches,Innings,Dismissals,Caught,CaughtFielder,CaughtBehind,Stumped,MaxDismissalsInnings
Mohammad Hafeez,Pakistan,2003,2021,392,442,160,160,160,0,0,2
Mohammad Haris,Pakistan,2022,2023,15,15,12,10,6,4,2,3
Mohammad Hasnain,Pakistan,2019,2024,39,39,3,3,3,0,0,1
Mohammad Hussain,Pakistan,1996,1998,16,16,6,6,6,0,0,2
Mohammad Ihsan,ESP,2022,2024,21,20,8,5,5,0,3,2
Mohammad Ilyas,Pakistan,1964,1969,10,19,6,6,6,0,0,2
Mohammad Iqbal,Canada,2007,2008,8,8,0,0,0,0,0,0
Mohammad Irfan,Pakistan,2010,2019,86,88,12,12,12,0,0,2
Mohammad Ishaq,United Arab Emirates,1994,2024,9,9,2,2,1,1,0,1
Mohammad Kamran,ESP,2022,2023,19,18,6,6,6,0,0,2
Mohammad Kashif,NED,2006,2010,14,14,3,3,3,0,0,1
Mohammad Khalil,Pakistan,2004,2005,5,7,2,2,2,0,0,1
Mohammad Mithun,BAN,2014,2021,61,64,17,17,17,0,0,2
Mohammad Munaf,Pakistan,1959,1962,4,8,0,0,0,0,0,0
Mohammad Nabi,Afghanistan,2009,2024,299,298,149,149,149,0,0,3
Mohammad Nadeem,OMA,2015,2024,92,92,24,24,24,0,0,3
Mohammad Naim,BAN,2019,2023,44,44,23,23,23,0,0,2
Mohammad Naveed,United Arab Emirates,2014,2019,70,70,10,10,10,0,0,1
Mohammad Nawaz (3),Pakistan,2016,2024,103,109,44,44,44,0,0,3
Mohammad Nazir,Pakistan,1969,1984,18,27,4,4,4,0,0,1
Mohammad Qazi,Canada,2008,2008,1,1,0,0,0,0,0,0
Mohammad Rafique,BAN,2000,2008,34,49,7,7,7,0,0,1
Mohammad Rafique (Asia/Ban),NA,1995,2007,125,125,28,28,28,0,0,2
Mohammad Ramzan,Pakistan,1997,1997,1,1,1,1,1,0,0,1
Mohammad Rizwan,Pakistan,2015,2024,216,243,247,226,21,205,21,6
Mohammad Saifuddin,BAN,2017,2024,67,67,14,14,14,0,0,2
Mohammad Saleem,Afghanistan,2023,2024,4,5,1,1,1,0,0,1
Mohammad Salim,BAN,2003,2003,3,3,5,4,0,4,1,2
Mohammad Salman,Pakistan,2011,2011,10,12,15,11,0,11,4,4
Mohammad Sami,Pakistan,2001,2016,136,165,29,29,29,0,0,2
Mohammad Shahid,BAN,2015,2016,6,7,0,0,0,0,0,0
Mohammad Shahzad,Afghanistan,2009,2023,185,184,153,100,4,96,53,5
Mohammad Shamshad Khan,Sri LankaE,2022,2022,6,6,0,0,0,0,0,0
Mohammad Sharif,BAN,2001,2007,19,21,6,6,6,0,0,2
Mohammad Talha,Pakistan,2009,2014,7,9,1,1,1,0,0,1
Mohammad Tauqir,United Arab Emirates,2004,2015,14,14,6,6,6,0,0,2
Mohammad Waheed,Hong Kong,2023,2023,1,1,1,1,1,0,0,1
Mohammad Wasim,Pakistan,1996,2000,43,57,33,31,30,1,2,2
Mohammad Wasim (1),Pakistan,2021,2024,51,53,22,22,22,0,0,2
Mohammad Yasin,ESP,2022,2024,12,11,1,1,1,0,0,1
Mohammad Yousuf,Pakistan,1998,2010,93,171,66,66,66,0,0,3
Mohammad Yousuf (Asia/Pak),NA,1998,2010,288,285,58,58,58,0,0,2
Mohammad Zahid,Pakistan,1996,2003,16,20,1,1,1,0,0,1
Mohammed Alamgir,SWZ,2022,2024,10,9,0,0,0,0,0,0
Mohammed Asghar,KUW,2019,2019,4,4,2,2,2,0,0,1
Mohammed Aslam,QAT,2024,2024,1,1,0,0,0,0,0,0
Mohammed Faraazuddin,United Arab Emirates,2023,2023,6,6,1,1,1,0,0,1
Mohammed Irshad,QAT,2023,2024,10,10,6,6,6,0,0,2
Mohammed Nadeem,QAT,2019,2024,35,35,10,10,10,0,0,2
Mohammed Nurji,MWest Indies,2019,2019,6,6,2,2,2,0,0,1
Mohammed Qasim,United Arab Emirates,2016,2017,8,8,3,3,3,0,0,1
Mohammed Rizlan,QAT,2019,2024,36,36,28,18,3,15,10,3
Mohammed Sameer,BHR,2020,2020,2,2,0,0,0,0,0,0
Mohammed Shami,India,2013,2023,188,247,48,48,48,0,0,2
Mohammed Siraj,India,2017,2024,92,120,28,28,28,0,0,2
Mohibullah Oryakhel,Afghanistan,2013,2013,2,2,2,2,2,0,0,1
Mohsin Hub,Peru,2019,2019,4,4,0,0,0,0,0,0
Mohsin Kamal,Pakistan,1984,1994,28,34,8,8,8,0,0,1
Mohsin Khan,Pakistan,1977,2020,126,159,47,47,47,0,0,3
Mohsin Shabbir,KSA,2023,2023,3,3,0,0,0,0,0,0
Mohsin Zaki,BHR,2023,2023,5,5,0,0,0,0,0,0
Moin Khan,Pakistan,1990,2004,288,341,435,342,1,341,93,5
Moin-Ul-Atiq,Pakistan,1988,1989,5,5,0,0,0,0,0,0
Mominul Haque,BAN,2012,2024,102,151,45,45,45,0,0,3
Moniruzzaman,BAN,2003,2003,2,2,0,0,0,0,0,0
Morshed Ali Khan,BAN,1998,1998,3,3,2,2,2,0,0,1
Mosaddek Hossain,BAN,2016,2022,80,82,33,33,33,0,0,2
Mosharraf Hossain,BAN,2008,2016,5,5,1,1,1,0,0,1
Moshiur Rahman,EST,2021,2022,4,4,1,1,1,0,0,1
Mp Bicknell,England,1990,2003,11,14,4,4,4,0,0,1
Mp Biddappa,PHI,2019,2022,7,7,4,3,0,3,1,2
Mp Bowden,England,1889,1889,2,4,1,1,0,1,0,1
Mp Breetzke,South Africa,2023,2024,9,10,4,4,4,0,0,1
Mp Donnelly,New Zealand,1937,1949,7,12,7,7,7,0,0,2
Mp Fernandes,West Indies,1928,1930,2,3,0,0,0,0,0,0
Mp Jarvis,Zimbabwe,1987,1995,17,20,3,3,3,0,0,1
Mp Kuhnemann,Australia,2022,2023,7,9,4,4,4,0,0,2
Mp Maynard,England,1988,2000,18,21,7,7,7,0,0,1
Mp O'dowd,NED,2015,2024,131,130,39,39,39,0,0,2
Mp Stead,Canada,1979,1979,2,2,0,0,0,0,0,0
Mp Stoinis,Australia,2015,2024,145,144,41,41,41,0,0,2
Mp Vaughan,England,1999,2008,170,237,69,69,69,0,0,3
Mp Yadav,India,2024,2024,3,3,0,0,0,0,0,0
Mps Cheema,Aut,2022,2023,19,19,5,4,1,3,1,1
Mq Sheikh,Scotland,2008,2010,7,7,2,2,2,0,0,1
Mr Adair,Ireland,2019,2024,145,148,65,65,65,0,0,2
Mr Benson,England,1986,1986,2,3,0,0,0,0,0,0
Mr Bynoe,West Indies,1959,1967,4,8,4,4,4,0,0,1
Mr Dorgan,SRB,2021,2021,3,3,0,0,0,0,0,0
Mr Gillespie,New Zealand,2006,2012,48,50,8,8,8,0,0,2
Mr Harvey,Australia,1947,1947,1,2,0,0,0,0,0,0
Mr Johnson,United States of America,2004,2004,2,2,1,1,0,1,0,1
Mr Marsh,Australia,2011,2024,201,241,88,88,88,0,0,4
Mr Montfort,Canada,2019,2019,1,1,0,0,0,0,0,0
Mr Pydanna,West Indies,1980,1983,3,3,3,2,0,2,1,1
Mr Ramprakash,England,1991,2002,70,111,47,47,47,0,0,3
Mr Rege,India,1949,1949,1,1,1,1,1,0,0,1
Mr Swart,NED,2011,2016,38,38,12,12,12,0,0,2
Mr Whitney,Australia,1981,1993,50,62,13,13,13,0,0,3
Mrcn Bandaratilleke,Sri Lanka,1998,2001,10,17,0,0,0,0,0,0
Mrittunjoy Chowdhury,BAN,2023,2023,2,2,3,3,3,0,0,2
Mrj Veletta,Australia,1987,1990,28,34,20,20,19,1,0,3
Mrj Watt,Scotland,2015,2024,141,137,35,35,35,0,0,3
Ms Atapattu,Sri Lanka,1990,2007,360,427,128,128,128,0,0,3
Ms Aulakh,Canada,2012,2013,3,3,1,1,1,0,0,1
Ms Chapman (Hkg/Nz),NA,2014,2024,104,100,31,31,31,0,0,2
Ms Crane,England,2017,2018,3,3,0,0,0,0,0,0
Ms Dhoni,India,2005,2019,188,263,385,313,0,313,72,6
Ms Dhoni (Asia/Ind),NA,2004,2019,350,345,444,321,0,321,123,6
Ms Diakite,Mali,2022,2024,11,11,0,0,0,0,0,0
Ms Diawara,Mali,2022,2023,10,9,0,0,0,0,0,0
Ms Gony,India,2008,2008,2,2,0,0,0,0,0,0
Ms Graham,Bhm,2021,2021,6,6,1,1,1,0,0,1
Ms Hardikar,India,1958,1958,2,4,3,3,3,0,0,2
Ms Harris,Australia,2018,2022,14,27,8,8,8,0,0,2
Ms Kasprowicz,Australia,1995,2006,83,119,31,31,31,0,0,2
Ms Nichols,England,1930,1939,14,24,11,11,11,0,0,2
Ms Panesar,England,2006,2013,77,117,13,13,13,0,0,1
Ms Sinclair,New Zealand,1999,2010,89,117,48,48,45,3,0,3
Ms Tshabalala,South Africa,2007,2007,4,4,0,0,0,0,0,0
Ms Wade,Australia,2011,2024,225,259,266,240,11,229,26,5
Msk Prasad,India,1998,2000,23,28,36,29,0,29,7,5
Mss Mandy,Chile,2019,2019,4,4,4,4,4,0,0,1
Mt Chinouya,Zimbabwe,2013,2016,4,5,0,0,0,0,0,0
Mt Diaby,Mali,2022,2023,10,9,1,1,1,0,0,1
Mt Renshaw,Australia,2016,2023,14,26,9,9,9,0,0,1
Mtg Elliott,Australia,1996,2004,22,43,14,14,14,0,0,1
Mtm Faatea,Samoa,2023,2023,3,3,1,1,1,0,0,1
Mtmmj Ave,COK,2022,2024,12,12,20,18,9,9,2,5
Muaviath Ganee,MDV,2019,2023,7,7,0,0,0,0,0,0
Mubasir Khan,Pakistan,2023,2023,1,1,0,0,0,0,0,0
Mubeen Tariq,PORT,2023,2023,1,1,0,0,0,0,0,0
Mudassar Bukhari,NED,2007,2016,84,82,15,15,15,0,0,2
Mudassar Muhammad,GER,2019,2023,10,10,3,3,3,0,0,1
Mudassar Nazar,Pakistan,1976,1989,198,252,69,69,69,0,0,2
Mufasir-Ul-Haq,Pakistan,1965,1965,1,2,1,1,1,0,0,1
Muhaddis Muhaddis,INA,2023,2023,4,4,3,3,3,0,0,1
Muhamad Syahadat,MAS,2019,2024,31,30,6,6,6,0,0,2
Muhammad Afis,INA,2022,2023,4,4,1,1,1,0,0,1
Muhammad Amin (Swa/Swz),NA,2021,2024,10,10,1,1,1,0,0,1
Muhammad Amir,MAS,2019,2024,50,50,23,23,23,0,0,2
Muhammad Ansar,KUW,2020,2020,4,4,0,0,0,0,0,0
Muhammad Asjed,ESP,2019,2021,3,3,1,1,1,0,0,1
Muhammad Awais,GRC,2019,2019,3,3,4,3,0,3,1,3
Muhammad Babar,ESP,2024,2024,2,2,0,0,0,0,0,0
Muhammad Burhan,HUN,2024,2024,4,4,2,2,2,0,0,2
Muhammad Farooq,United Arab Emirates,2022,2024,11,11,3,3,3,0,0,1
Muhammad Hamayun,KSA,2019,2019,4,4,0,0,0,0,0,0
Muhammad Imran,FIN,2022,2022,1,1,1,1,1,0,0,1
Muhammad Jabir,QAT,2023,2024,14,14,5,5,5,0,0,2
Muhammad Jawadullah,United Arab Emirates,2023,2024,30,30,5,5,5,0,0,2
Muhammad Kaleem,United Arab Emirates,2016,2016,9,9,1,1,1,0,0,1
Muhammad Kashif,KUW,2019,2022,21,21,3,3,3,0,0,1
Muhammad Khan,Hong Kong,2023,2023,6,6,2,2,0,2,0,1
Muhammad Khurram,MWest Indies,2019,2019,5,5,1,1,0,1,0,1
Muhammad Moiz,ROM,2024,2024,8,8,6,6,6,0,0,2
Muhammad Muneeb,Belg,2020,2024,32,32,11,11,11,0,0,2
Muhammad Murad,QAT,2021,2023,15,15,5,5,5,0,0,2
Muhammad Musa,Pakistan,2019,2020,5,5,0,0,0,0,0,0
Muhammad Nadeem,KSA,2019,2019,5,5,2,2,2,0,0,2
Muhammad Nadir,RWN,2023,2024,36,36,9,9,9,0,0,1
Muhammad Naeem,KSA,2019,2020,7,7,1,1,1,0,0,1
Muhammad Rafique,BHR,2019,2019,2,2,0,0,0,0,0,0
Muhammad Safdar,BHR,2022,2022,3,3,5,4,0,4,1,3
Muhammad Saleem,BRA,2019,2024,5,5,2,2,2,0,0,1
Muhammad Salman,BHR,2024,2024,1,1,0,0,0,0,0,0
Muhammad Saqib,KSA,2022,2022,5,5,1,1,1,0,0,1
Muhammad Siddiqui,SVN,2022,2024,9,9,4,4,4,0,0,1
Muhammad Tahir,GRC,2024,2024,2,2,0,0,0,0,0,0
Muhammad Tanveer,QAT,2019,2024,53,53,17,17,17,0,0,2
Muhammad Umar,KUW,2024,2024,11,11,6,6,6,0,0,2
Muhammad Usman,United Arab Emirates,2016,2022,85,85,23,23,23,0,0,3
Muhammad Wafiq,MAS,2019,2024,32,31,3,3,3,0,0,1
Muhammad Waseem,United Arab Emirates,2021,2024,117,117,72,72,72,0,0,3
Muhammad Younis,BHR,2020,2022,14,14,3,3,3,0,0,2
Muhammad Zafar Khan,TAN,2024,2024,5,5,0,0,0,0,0,0
Muhammad Zaghlool,Blz,2021,2021,2,2,0,0,0,0,0,0
Muhammed Manga,GMB,2022,2024,11,11,1,1,0,1,0,1
Muhammed Shanil,United Arab Emirates,2016,2016,1,1,0,0,0,0,0,0
Muhammed Turkmen,TKY,2023,2024,6,5,0,0,0,0,0,0
Muhammet Bicer,TKY,2023,2024,6,5,1,1,1,0,0,1
Muhammet Kursat,TKY,2023,2023,4,3,0,0,0,0,0,0
Mujahid Jamshed,Pakistan,1997,1997,4,4,0,0,0,0,0,0
Mujeeb Ur Rahman,Afghanistan,2017,2024,122,121,18,18,18,0,0,1
Mukesh Kumar,India,2023,2024,26,29,3,3,3,0,0,1
Mukesh Singh,Mex,2023,2023,1,1,0,0,0,0,0,0
Mukhtar Ahmed,Pakistan,2015,2015,6,6,2,2,2,0,0,1
Mukhtar Ghulami,Fran,2023,2024,15,15,12,12,12,0,0,4
Mukhtiar Singh,ESP,2019,2019,2,2,0,0,0,0,0,0
Muktar Ali,BAN,2016,2016,1,1,0,0,0,0,0,0
Munim Shahriar,BAN,2022,2022,5,4,2,2,2,0,0,1
Munir Ahmad,Afghanistan,2021,2021,1,2,0,0,0,0,0,0
Munir Dar,Hong Kong,2008,2014,4,4,1,1,1,0,0,1
Munir Malik,Pakistan,1959,1962,3,4,1,1,1,0,0,1
Murat Ipek,TKY,2023,2023,4,3,2,2,2,0,0,2
Murat Yilmaz,TKY,2023,2023,3,3,2,2,2,0,0,1
Murid Ekrami,Belg,2019,2024,25,25,9,9,9,0,0,2
Murtaza Yamin,CYP,2021,2021,1,1,1,1,1,0,0,1
Musa Ahmed,NED,2021,2024,15,15,5,5,5,0,0,1
Musa Shaheen,DEN,2019,2023,21,21,8,8,8,0,0,2
Musa Twala,SWZ,2022,2022,5,5,3,2,1,1,1,1
Musaddiq Ahmed,GER,2024,2024,4,4,4,4,4,0,0,2
Musawar Shah,QAT,2019,2024,14,14,3,3,3,0,0,1
Mushfiqur Rahim,BAN,2005,2024,468,535,496,395,25,370,101,5
Mushfiqur Rahman,BAN,2000,2004,38,43,12,12,12,0,0,2
Mushtaq Ahmed,Pakistan,1989,2003,196,238,53,53,53,0,0,2
Mushtaq Mohammad,Pakistan,1959,1979,67,112,45,45,45,0,0,2
Muslim Yar,GER,2019,2024,44,44,16,16,16,0,0,3
Mustafa Omer,Fran,2021,2021,1,1,1,1,1,0,0,1
Mustafizur Rahman,BAN,2015,2024,228,236,42,42,42,0,0,3
Mustapha Suwareh,GMB,2022,2024,11,11,1,1,1,0,0,1
Mustapha Yusuf,NGA,2021,2021,5,5,0,0,0,0,0,0
Muzahir Raza,OMA,2024,2024,7,7,1,1,1,0,0,1
Muzammil Shahzad,PHI,2022,2022,3,3,3,3,3,0,0,1
Mv Boucher,South Africa,2005,2010,25,25,19,18,0,18,1,3
Mv Boucher (Afr/Sa),NA,1998,2011,295,291,425,403,1,402,22,6
Mv Boucher (Icc/Sa),NA,1997,2012,147,281,555,532,0,532,23,6
Mv Fleming,England,1997,1998,11,11,1,1,1,0,0,1
Mv Matsau,LES,2021,2024,14,14,1,1,1,0,0,1
Mv Nagamootoo,West Indies,2000,2002,29,32,8,8,8,0,0,2
Mv Narasimha Rao,India,1978,1979,4,8,8,8,8,0,0,2
Mv Pavlovic,SRB,2022,2024,16,15,5,5,5,0,0,2
Mvt Fernando,Sri Lanka,2016,2024,34,54,7,7,7,0,0,1
Mw Alleyne,England,1999,2000,10,10,3,3,3,0,0,1
Mw Booth,England,1913,1914,2,4,0,0,0,0,0,0
Mw Douglas,New Zealand,1994,1995,6,6,2,2,2,0,0,1
Mw Forde,West Indies,2023,2024,14,14,7,7,7,0,0,2
Mw Gatting,England,1977,1995,171,227,81,81,81,0,0,3
Mw Goodwin,Zimbabwe,1998,2000,90,103,30,30,30,0,0,3
Mw Machan,Scotland,2013,2016,36,35,11,11,11,0,0,1
Mw Parkinson,England,2019,2022,12,13,2,2,2,0,0,1
Mw Priest,New Zealand,1990,1998,21,23,2,2,2,0,0,1
Mw Pringle,South Africa,1992,1995,21,24,2,2,2,0,0,1
Mw Rushmere,South Africa,1992,1992,5,6,1,1,1,0,0,1
Mw Short,Australia,2023,2024,25,25,17,17,17,0,0,3
Mw Sievers,Australia,1936,1937,3,5,4,4,4,0,0,2
Mw Tate,England,1924,1935,39,68,11,11,11,0,0,2
Mwa Van Nierop,NED,2006,2006,2,2,0,0,0,0,0,0
Mwr Stokes,GUE,2019,2024,38,38,16,16,16,0,0,3
Mww Selvey,England,1976,1977,3,6,1,1,1,0,0,1
Myat Thu Aung,MYAN,2023,2024,9,9,2,2,2,0,0,2
Mz Zahir,Canada,2009,2009,1,1,0,0,0,0,0,0
N Acawei,Fiji,2022,2023,10,10,4,4,4,0,0,2
N Advani,GIBR,2019,2024,9,9,2,2,2,0,0,1
N Ahir,PAN,2021,2023,11,11,4,4,4,0,0,1
N Betancourt,West Indies,1930,1930,1,2,0,0,0,0,0,0
N Boje,South Africa,2000,2006,44,81,18,18,18,0,0,2
N Boje (Afr/Sa),NA,1995,2005,115,113,33,33,33,0,0,2
N Brand,South Africa,2024,2024,2,4,3,3,3,0,0,1
N Buckle,GUE,2019,2019,3,3,1,1,1,0,0,1
N Burger,South Africa,2023,2024,10,13,1,1,1,0,0,1
N Chejay,BHU,2019,2024,11,11,4,3,3,0,1,1
N Chopra,India,1998,2000,40,39,16,16,16,0,0,2
N Davidovic,CRT,2022,2022,3,3,1,1,1,0,0,1
N Davin,Namibia,2019,2024,43,43,23,23,23,0,0,3
N Deonarine,West Indies,2005,2015,57,72,27,27,27,0,0,3
N Dhamba,OMA,2021,2022,11,11,3,3,3,0,0,2
N Dickwella,Sri Lanka,2014,2023,137,181,226,187,2,185,39,5
N Dipakkumar Patel,PAN,2019,2019,3,3,0,0,0,0,0,0
N Dutta,Canada,2013,2024,32,32,7,7,7,0,0,2
N Fernandes,United Arab Emirates,2008,2008,1,1,0,0,0,0,0,0
N Gallichan,New Zealand,1937,1937,1,2,0,0,0,0,0,0
N Gifford,England,1964,1985,17,29,9,9,9,0,0,1
N Gnanapragasam,SEY,2024,2024,1,1,1,1,1,0,0,1
N Gordon,South Africa,1938,1939,5,8,1,1,1,0,0,1
N Henderson,SUI,2021,2022,5,5,5,5,2,3,0,2
N Hussain,England,1989,2004,184,253,107,107,107,0,0,3
N Ifill,Canada,2003,2006,4,4,2,2,2,0,0,1
N Kapil Dev,India,1978,1994,356,452,135,135,135,0,0,3
N Katechis,GRC,2024,2024,4,4,3,3,0,3,0,1
N Khanna,MLT,2019,2023,24,24,9,9,9,0,0,2
N Khosla,MLT,2019,2019,4,4,1,1,1,0,0,1
N Knights,IOM,2020,2023,18,17,3,3,3,0,0,1
N Krishna,SEY,2021,2024,18,17,4,4,4,0,0,1
N Kruger,NED,2011,2011,2,2,2,2,2,0,0,2
N M'shangwe,Zimbabwe,2011,2014,13,15,4,4,4,0,0,1
N Madziva,Zimbabwe,2014,2019,27,27,7,7,7,0,0,1
N Mapunda,TAN,2021,2021,7,7,6,3,0,3,3,2
N Master,BOT,2019,2019,2,2,0,0,0,0,0,0
N Mourikis,GRC,2021,2021,3,3,0,0,0,0,0,0
N Mugabe,Kenya,2023,2024,25,25,3,3,3,0,0,2
N Nankov,BUL,2019,2021,5,5,3,3,3,0,0,1
N Naranbaatar,MNG,2023,2024,13,13,4,4,4,0,0,1
N Nazmussakib,SKOR,2022,2022,2,2,0,0,0,0,0,0
N Ncube,Zimbabwe,2011,2011,2,3,1,1,1,0,0,1
N Ndouteng,CAM,2021,2023,5,5,1,1,1,0,0,1
N Nipiko,VAN,2019,2024,39,39,7,7,7,0,0,2
N Nuntarach,THA,2022,2024,28,28,12,12,12,0,0,2
N Oldfield,England,1939,1939,1,1,0,0,0,0,0,0
N Pathan,THA,2019,2020,8,8,0,0,0,0,0,0
N Peter,South Africa,2024,2024,8,8,0,0,0,0,0,0
N Phillip,West Indies,1978,1979,10,16,5,5,5,0,0,2
N Pokana,Papau New Guinea,2016,2024,52,52,15,15,15,0,0,3
N Pooran,West Indies,2016,2024,164,158,95,85,31,54,10,3
N Pothas,South Africa,2000,2000,3,3,5,4,0,4,1,3
N Pradeep,Sri Lanka,2011,2022,93,117,14,14,14,0,0,2
N Puna,New Zealand,1966,1966,3,5,1,1,1,0,0,1
N Rana,India,2021,2021,3,3,0,0,0,0,0,0
N Ranatunga,Sri Lanka,1993,1993,2,2,0,0,0,0,0,0
N Reid,South Africa,1921,1921,1,2,0,0,0,0,0,0
N Salekar,THA,2024,2024,4,4,3,3,3,0,0,2
N Senamontree,THA,2020,2024,33,33,3,3,3,0,0,1
N Tanner,PHI,2024,2024,7,7,3,3,3,0,0,1
N Thailappan,BHR,2022,2022,2,2,0,0,0,0,0,0
N Thushara,Sri Lanka,2022,2024,15,15,0,0,0,0,0,0
N Tyagi,CZK-R,2023,2024,2,2,0,0,0,0,0,0
N Vanua,Papau New Guinea,2014,2024,115,115,37,37,37,0,0,2
N Vimukthi,Sri Lanka,2023,2023,1,1,0,0,0,0,0,0
N Wagner,New Zealand,2012,2024,64,123,19,19,19,0,0,2
N Wijesekera,Aut,2021,2023,10,10,3,3,3,0,0,1
N Yordanov,BUL,2019,2019,2,2,0,0,0,0,0,0
N Zimonjic,SRB,2021,2024,20,19,1,1,1,0,0,1
Na David,India,1997,1997,4,4,0,0,0,0,0,0
Na De Groot,Canada,2003,2003,6,6,0,0,0,0,0,0
Na Foster,England,1983,1993,77,98,19,19,19,0,0,2
Na Greenwood,JER,2019,2024,36,36,14,14,14,0,0,3
Na Janes,THA,2019,2019,2,2,0,0,0,0,0,0
Na Karnik,SGP,2022,2022,4,4,0,0,0,0,0,0
Na Knox,England,1907,1907,2,4,0,0,0,0,0,0
Na Maiolo,ITA,2019,2019,8,7,2,2,2,0,0,1
Na Mallender,England,1992,1992,2,4,0,0,0,0,0,0
Na Mcsweeney,Australia,2024,2024,1,2,1,1,1,0,0,1
Na Quinn,South Africa,1929,1932,12,19,1,1,1,0,0,1
Na Rock,Ireland,2021,2024,26,26,17,15,2,13,2,2
Na Saini,India,2019,2021,21,22,7,7,7,0,0,2
Na Statham,NED,2003,2009,3,3,0,0,0,0,0,0
Nadeem Abbasi,Pakistan,1989,1989,3,5,6,6,0,6,0,2
Nadeem Ahmed,Hong Kong,2004,2018,49,49,24,24,24,0,0,2
Nadeem Ghauri,Pakistan,1990,1990,7,7,0,0,0,0,0,0
Nadeem Khan,Pakistan,1993,1999,4,6,0,0,0,0,0,0
Nader Zahadiafzal,Iran,2020,2020,3,3,0,0,0,0,0,0
Nadif Chowdhury,BAN,2006,2007,3,3,0,0,0,0,0,0
Naeem Ahmed,Pakistan,1978,1978,1,1,1,1,1,0,0,1
Naeem Ashraf,Pakistan,1995,1995,2,2,0,0,0,0,0,0
Naeem Gull (Swa/Swz),NA,2021,2022,13,12,3,3,3,0,0,1
Naeem Islam,BAN,2008,2014,77,84,23,23,23,0,0,2
Naeemuddin Aslam,United Arab Emirates,2004,2004,2,2,1,1,1,0,0,1
Nafees Iqbal,BAN,2003,2006,27,31,4,4,4,0,0,1
Nahid Rana,BAN,2024,2024,6,10,1,1,1,0,0,1
Naiem Bameri,Iran,2020,2020,3,3,0,0,0,0,0,0
Naimur Rahman,BAN,1995,2002,37,40,11,11,11,0,0,2
Najaf Shah,Pakistan,2007,2007,1,1,0,0,0,0,0,0
Najeeb Amar,Hong Kong,2004,2014,5,5,1,1,1,0,0,1
Najeeb Tarakai,Afghanistan,2014,2019,13,13,3,3,3,0,0,2
Najibullah Zadran,Afghanistan,2012,2024,199,198,84,84,84,0,0,3
Najjam Shahzad,PORT,2019,2024,27,27,16,16,16,0,0,2
Najmul Hossain Shanto,BAN,2017,2024,129,156,70,70,70,0,0,3
Nam Mclean,West Indies,1996,2003,64,78,13,13,13,0,0,2
Namgay Thinley,BHU,2022,2024,27,27,7,7,7,0,0,3
Nanda Kumar,CRC,2019,2019,3,3,2,2,2,0,0,2
Nangeyalia Kharote,Afghanistan,2024,2024,13,13,2,2,2,0,0,1
Naoomal Jaoomal,India,1932,1934,3,6,0,0,0,0,0,0
Naseem Khan,CRT,2022,2023,8,7,1,1,1,0,0,1
Naseem Khushi,OMA,2017,2024,83,83,49,41,5,36,8,3
Naseem Shah,Pakistan,2019,2024,66,78,10,10,10,0,0,1
Naseer Malik,Pakistan,1975,1975,3,3,0,0,0,0,0,0
Naseer Naail Ismail,MDV,2023,2023,2,2,0,0,0,0,0,0
Nasim-Ul-Ghani,Pakistan,1958,1973,30,50,11,11,11,0,0,2
Nasir Ahmed,BAN,1988,1990,7,7,2,1,0,1,1,1
Nasir Aziz,United Arab Emirates,2014,2015,6,6,0,0,0,0,0,0
Nasir Hameed,Hong Kong,2004,2004,1,1,0,0,0,0,0,0
Nasir Hossain,BAN,2011,2018,115,128,59,59,59,0,0,2
Nasir Jamal,Afghanistan,2014,2024,21,25,8,8,8,0,0,2
Nasir Jamshed,Pakistan,2008,2015,68,70,20,20,20,0,0,2
Nasir Javed,United States of America,2004,2004,1,1,0,0,0,0,0,0
Nasrulla Rana,Hong Kong,2019,2024,42,41,10,10,10,0,0,1
Nasum Ahmed,BAN,2021,2024,52,50,9,9,9,0,0,2
Nat Adcock,South Africa,1953,1962,26,48,4,4,4,0,0,1
Nauman Anwar,Pakistan,2015,2015,1,1,0,0,0,0,0,0
Naumanullah,Pakistan,2008,2008,1,1,0,0,0,0,0,0
Naushad Ali,Pakistan,1965,1965,6,11,9,9,0,9,0,3
Naved Anjum,Pakistan,1984,1992,15,17,0,0,0,0,0,0
Naved Ashraf,Pakistan,1998,2000,2,4,0,0,0,0,0,0
Naved Latif,Pakistan,2001,2003,12,13,2,2,2,0,0,1
Naved-Ul-Hasan,Pakistan,2003,2010,87,93,21,21,21,0,0,2
Naveed Ahmed,CZK-R,2019,2024,38,38,8,8,8,0,0,2
Naveed Fakhr,KUW,2020,2021,3,3,1,1,1,0,0,1
Naveed Shahid,FIN,2021,2022,6,6,1,1,1,0,0,1
Naveed Zadran,Afghanistan,2024,2024,4,6,1,1,1,0,0,1
Naveen-Ul-Haq,Afghanistan,2016,2024,60,60,12,12,12,0,0,2
Navid Abdollahpour,Iran,2020,2020,2,2,0,0,0,0,0,0
Navid Balouch,Iran,2020,2020,3,3,0,0,0,0,0,0
Nawab Of Pataudi Snr (Eng/Ind),NA,1932,1946,6,11,0,0,0,0,0,0
Nawaf Ahmed,KUW,2019,2024,10,10,4,4,4,0,0,1
Nawazish Jezuli,KSA,2019,2019,1,1,2,2,0,2,0,2
Nawroz Mangal,Afghanistan,2009,2017,81,81,35,35,35,0,0,3
Nay Lin Htun,MYAN,2023,2024,9,9,1,1,1,0,0,1
Nayeem Hasan,BAN,2018,2024,11,21,7,7,7,0,0,3
